Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
71	:	1778386231.135	  4866.532	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 2 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/HSI_f2_V4_s0.log 2>&1
72	:	1778386636.794	  4808.673	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 2 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/HSI_f2_V4_s1.log 2>&1
73	:	1778386740.078	  4820.322	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 2 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/HSI_f2_V4_s2.log 2>&1
74	:	1778386939.994	  4901.954	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 2 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/HSI_f2_V4_s3.log 2>&1
75	:	1778386994.223	  4875.213	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 2 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/HSI_f2_V4_s4.log 2>&1
91	:	1778391560.414	   748.907	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/HSI_f3_V3_s0.log 2>&1
92	:	1778391841.954	   765.996	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/HSI_f3_V3_s1.log 2>&1
93	:	1778391869.441	   759.970	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/HSI_f3_V3_s2.log 2>&1
94	:	1778392309.326	   753.618	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/HSI_f3_V3_s3.log 2>&1
95	:	1778392607.958	   747.128	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/HSI_f3_V3_s4.log 2>&1
86	:	1778389783.333	  4412.176	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/HSI_f3_V2_s0.log 2>&1
87	:	1778389793.519	  4531.513	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/HSI_f3_V2_s1.log 2>&1
88	:	1778389889.524	  4510.802	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/HSI_f3_V2_s2.log 2>&1
101	:	1778394400.331	   408.513	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/HSI_f4_V0_s0.log 2>&1
102	:	1778394808.849	   410.486	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/HSI_f4_V0_s1.log 2>&1
89	:	1778391097.672	  4475.445	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/HSI_f3_V2_s3.log 2>&1
103	:	1778395219.339	   413.638	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/HSI_f4_V0_s2.log 2>&1
104	:	1778395573.122	   420.528	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 4 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/HSI_f4_V0_s3.log 2>&1
