Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
61	:	1778208936.532	  5530.358	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V2 --seed 0         --out results/full         > logs/full_fold12/IBEX_V2_s0.log 2>&1
67	:	1778212480.339	  2013.681	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V3 --seed 1         --out results/full         > logs/full_fold12/IBEX_V3_s1.log 2>&1
62	:	1778209399.362	  5473.009	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V2 --seed 1         --out results/full         > logs/full_fold12/IBEX_V2_s1.log 2>&1
63	:	1778209809.673	  5364.363	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V2 --seed 2         --out results/full         > logs/full_fold12/IBEX_V2_s2.log 2>&1
64	:	1778210266.337	  5323.828	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V2 --seed 3         --out results/full         > logs/full_fold12/IBEX_V2_s3.log 2>&1
65	:	1778210351.032	  5344.598	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V2 --seed 4         --out results/full         > logs/full_fold12/IBEX_V2_s4.log 2>&1
69	:	1778214494.024	  1988.345	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V3 --seed 3         --out results/full         > logs/full_fold12/IBEX_V3_s3.log 2>&1
68	:	1778214466.894	  2022.006	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V3 --seed 2         --out results/full         > logs/full_fold12/IBEX_V3_s2.log 2>&1
70	:	1778214872.375	  2018.434	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V3 --seed 4         --out results/full         > logs/full_fold12/IBEX_V3_s4.log 2>&1
71	:	1778215174.042	  5237.802	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V4 --seed 0         --out results/full         > logs/full_fold12/IBEX_V4_s0.log 2>&1
72	:	1778215590.170	  5042.855	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V4 --seed 1         --out results/full         > logs/full_fold12/IBEX_V4_s1.log 2>&1
73	:	1778215695.634	  4988.937	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V4 --seed 2         --out results/full         > logs/full_fold12/IBEX_V4_s2.log 2>&1
74	:	1778216482.373	  4703.630	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V4 --seed 3         --out results/full         > logs/full_fold12/IBEX_V4_s3.log 2>&1
75	:	1778216488.903	  4726.232	0	0	0	0	python scripts/run_one.py         --config src/configs/full.yaml         --market IBEX --fold 12 --variant V4 --seed 4         --out results/full         > logs/full_fold12/IBEX_V4_s4.log 2>&1
